Date,Store,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
2010-10-15,32,55,-0.43530657563106634,-0.2742042485535409,0.012640994434951456,-1.1191183729230096,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8776414212360312,1.2881487347613145
2010-10-22,32,55,-0.3131814894322678,-0.2742042485535409,-0.026630139691801294,-1.1191183729230096,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8636371366261748,1.2881487347613145
2010-10-29,32,55,0.01946247611877726,-0.2742042485535409,-0.4342169105527952,-1.1517893119053482,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8496328833390152,1.2881487347613145
2010-11-05,32,55,-0.28379131629623044,-0.2742042485535409,-0.21108546665079095,-1.1961284433813801,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8356285987291588,1.2881487347613145
2010-11-12,32,55,1.4627590778432127,-0.2742042485535409,-0.6216473234304782,-1.177459335391472,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8216243141193025,1.2881487347613145
2010-11-19,32,55,0.7903829118891966,-0.2742042485535409,-0.9822277367761155,-1.1284529269179637,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8247347207432116,1.2881487347613145
2010-11-26,32,55,3.9303649669197585,3.6469165057620945,-1.355303510980267,-1.1657911428977799,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8306975289220246,1.2881487347613145
2010-12-03,32,55,0.8168436769614295,-0.2742042485535409,-1.0452995582524163,-1.2358002978599345,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8366603684235433,1.2881487347613145
2010-12-10,32,55,1.75832264416887,-0.2742042485535409,-0.9596170837940463,-1.1984620818801184,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.8426232079250532,1.2881487347613145
2010-12-17,32,55,2.776166884781034,-0.2742042485535409,-0.9923430288996736,-1.0817801569431935,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.825010235200761,1.2881487347613145
2010-12-24,32,55,5.499203591021613,-0.2742042485535409,-1.3106772221998655,-1.0747792414469777,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.7897154111377828,1.2881487347613145
2010-12-31,32,55,0.5680234584093009,3.6469165057620945,-1.4903724116889456,-0.9627645935075293,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.7544205870747956,1.2881487347613145
2011-01-07,32,55,-0.18838135766435096,-0.2742042485535409,-1.723619147714507,-0.8390817530743887,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.7191257630118173,0.5427379086445997
2011-01-14,32,55,-0.37499581501596224,-0.2742042485535409,-1.8479777391158907,-0.7714062366109722,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.6846355877551218,0.5427379086445997
2011-01-21,32,55,-0.5059614110300821,-0.2742042485535409,-1.083380658011691,-0.6267206496891852,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.654973461949607,0.5427379086445997
2011-01-28,32,55,-0.409648465542066,-0.2742042485535409,-1.0643401081320532,-0.5450433022333372,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.6253113048214044,0.5427379086445997
2011-02-04,32,55,-0.35546218854902106,-0.2742042485535409,-2.218078427401348,-0.5380423867371213,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.5956491790158985,0.5427379086445997
2011-02-11,32,55,-0.2841502500387323,3.6469165057620945,-2.0371932035447897,-0.47736778576992067,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.5659870218876869,0.5427379086445997
2011-02-18,32,55,0.1687633686248713,-0.2742042485535409,-0.6341426842889905,-0.44469684678758103,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.5470226939744232,0.5427379086445997
2011-02-25,32,55,-0.22778493434120758,-0.2742042485535409,-1.1750133043074475,-0.32801492185065617,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.5323374852180527,0.5427379086445997
2011-03-04,32,55,-0.31204109758109055,-0.2742042485535409,-0.8078877019406833,-0.022308278515911342,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.5176522451389853,0.5427379086445997
2011-03-11,32,55,-0.1552181408571329,-0.2742042485535409,-0.9661622728151722,0.30440111130747877,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.5029670363826149,0.5427379086445997
2011-03-18,32,55,-0.12122824594218402,-0.2742042485535409,-0.44611725422756865,0.38374482026458856,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.4825088976468018,0.5427379086445997
2011-03-25,32,55,-0.019996212431928242,-0.2742042485535409,-0.35983976258546035,0.4024139282544966,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.45974158691920475,0.5427379086445997
2011-04-01,32,55,-0.09331902777520949,-0.2742042485535409,-0.4711079759445931,0.5120949376952058,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.43697427619161655,0.02165134367900027
2011-04-08,32,55,-0.219744253259178,-0.2742042485535409,-0.23429113681659966,0.6777832711056401,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.41420693414132265,0.02165134367900027
2011-04-15,32,55,-0.3754550806313681,-0.2742042485535409,-0.40327601699838406,0.8621407125059825,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.3889175197163521,0.02165134367900027
2011-04-22,32,55,-0.04291427320316818,-0.2742042485535409,-0.24143134302146396,0.9204816749744449,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.35732281472524663,0.02165134367900027
2011-04-29,32,55,-0.06284498778681431,-0.2742042485535409,-0.46932292439337664,0.9834899144403838,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.3257281097341412,0.02165134367900027
2011-05-06,32,55,-0.5312181936274661,-0.2742042485535409,-0.362814848504154,1.1515118863495564,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.29413340474303573,0.02165134367900027
2011-05-13,32,55,-0.45512706646701495,-0.2742042485535409,0.19888137294515718,1.2261883183091886,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.2625386997519303,0.02165134367900027
2011-05-20,32,55,-0.23275348173741425,-0.2742042485535409,-0.4187464637755893,1.3685402667322375,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.2608948845254168,0.02165134367900027
2011-05-27,32,55,-0.35624082040775545,-0.2742042485535409,0.1417597233062443,1.2915301962738668,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.2592510379762154,0.02165134367900027
2011-06-03,32,55,-0.34196543195596923,-0.2742042485535409,0.5059102397543142,1.2168537643142345,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.25760722274971076,0.02165134367900027
2011-06-10,32,55,-0.5459415426948945,-0.2742042485535409,0.7581975256595127,1.1515118863495564,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.25596337620050047,0.02165134367900027
2011-06-17,32,55,-0.4348402443908081,-0.2742042485535409,0.8706557733861225,1.0628336233974935,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.23829276971064792,0.02165134367900027
2011-06-24,32,55,-0.43233618694311804,-0.2742042485535409,0.73261178675875,0.9788226374429073,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.2086021089266421,0.02165134367900027
2011-07-01,32,55,-0.4933648150432258,-0.2742042485535409,1.1967251900749176,0.8294697735236428,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.17891141681993947,0.08474254212774851
2011-07-08,32,55,-0.5040353216953182,-0.2742042485535409,1.1788746745627576,0.6964523790955481,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.14922075603594256,0.08474254212774851
2011-07-15,32,55,-0.13587669938617683,-0.2742042485535409,1.0592762206312833,0.6777832711056401,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.11016022317005898,0.08474254212774851
2011-07-22,32,55,-0.38227764798884434,-0.2742042485535409,1.383560585768862,0.7081205715892404,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,-0.04767510406756702,0.08474254212774851
2011-07-29,32,55,-0.5213107744594329,-0.2742042485535409,1.378205431115214,0.712787848586718,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.014810015034916042,0.08474254212774851
2011-08-05,32,55,-0.5915854792413895,-0.2742042485535409,1.3139435752714372,0.7291233180778867,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.077295134137408,0.08474254212774851
2011-08-12,32,55,-0.46567604437164617,-0.2742042485535409,1.2764574926959007,0.7011196560930246,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.13978028456258787,0.08474254212774851
2011-08-19,32,55,-0.5739609846095663,-0.2742042485535409,1.2478966678764438,0.6007732006472696,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.18349477532042072,0.08474254212774851
2011-08-26,32,55,-0.5866706305940609,-0.2742042485535409,1.3621399671542698,0.5681022616649299,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.22408084890261568,0.08474254212774851
2011-09-02,32,55,0.02818428343657802,-0.2742042485535409,1.3002581800454474,0.6287768626321316,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.2646668911621049,0.08474254212774851
2011-09-09,32,55,-0.2319663711288571,3.6469165057620945,0.5053152225705754,0.7571269800627488,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.3052529647442909,0.08474254212774851
2011-09-16,32,55,-0.5089826722169678,-0.2742042485535409,0.4838946039559831,0.8271361350249046,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.3375734166637164,0.08474254212774851
2011-09-23,32,55,-0.16242649133154988,-0.2742042485535409,0.35180078916599655,0.7921315575438267,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.35887303969945805,0.08474254212774851
2011-09-30,32,55,-0.26476924106860295,-0.2742042485535409,0.7314217523912729,0.6917851020980705,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.38017263141250285,0.08474254212774851
2011-10-07,32,55,-0.2750045052297876,-0.2742042485535409,0.5874275939265127,0.5984395621485313,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.40147225444823564,-0.16995896272090885
2011-10-14,32,55,-0.38703705288942,-0.2742042485535409,-0.15455883419561686,0.5821040926573615,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.4265707570247784,-0.16995896272090885
2011-10-21,32,55,-0.22261007069931085,-0.2742042485535409,-0.2307210337141675,0.7151214870854562,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.4744625994915127,-0.16995896272090885
2011-10-28,32,55,0.3256485028475303,-0.2742042485535409,-0.5942765329784989,0.7197887640829327,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.5223544732809439,-0.16995896272090885
2011-11-04,32,55,-0.17086284740531393,-0.2742042485535409,-0.8804797983568023,0.6661150786119477,-0.5188955210657247,-0.22074012853960218,-0.09179010785866056,-0.307077818520693,-0.5462591857328508,0.5702463157476693,-0.16995896272090885
2011-11-11,32,55,2.45380622964017,-0.2742042485535409,-0.8715545406007223,0.6147750316397,2.973159440855707,1.2109691217038958,-0.08384369191669887,0.49578846268896387,0.7074528027106441,0.6181381582144035,-0.16995896272090885
2011-11-18,32,55,0.5738073789134744,-0.2742042485535409,-0.6032017907345786,0.5541004306724994,0.30365553302199527,-0.09971117152205165,-0.08375680932019298,-0.19276475417536063,1.3586104152783387,0.6434397571691567,-0.16995896272090885
2011-11-25,32,55,4.9190988331400405,3.6469165057620945,-0.7454108976481228,0.4257503132418812,-0.47050442242846696,-0.13972798607835532,11.912337155100815,-0.30522885714350634,-0.01869974577304129,0.659705227396417,-0.16995896272090885
2011-12-02,32,55,0.5784381894417363,-0.2742042485535409,-1.1274119296083531,0.31840294229991034,0.3516859238871502,-0.20887382860274206,0.08796664267369626,0.6672323791878348,7.11772790390494,0.6759706976236863,-0.16995896272090885
2011-12-09,32,55,1.2901387970742624,-0.2742042485535409,-2.071109183017894,0.20872193285920018,0.5396858219335107,-0.20923894552387623,-0.041160945564017414,0.27096503123071297,2.36351716856455,0.6922361991736434,-0.16995896272090885
2011-12-16,32,55,2.4108585355373506,-0.2742042485535409,-1.577839937698531,0.05703543044119741,0.3942924611882986,-0.20631801015480297,0.003854264341014459,-0.20567666779271437,0.6565764554591804,0.7266632905152121,-0.16995896272090885
2011-12-23,32,55,5.17755515086587,-0.2742042485535409,-1.5933103844757373,-0.15999294994148358,-0.31841811242565704,-0.2188597763957613,0.11794113846822793,-0.3002982934710085,0.9098127801618076,0.7853058975576384,-0.16995896272090885
2011-12-30,32,55,0.9905859789569412,3.6469165057620945,-1.1756083214911859,-0.2860094288733625,0.45502870059463846,9.223463607162193,-0.056452282549053844,-0.06399281186042828,0.3445728425625826,0.8439485046000735,-0.16995896272090885
2012-01-06,32,55,-0.11523235669243852,-0.2742042485535409,-0.9518818604054435,-0.3420167528430867,0.19644259356703578,5.841997137539391,-0.056988615500561356,0.07276048039935996,1.2833084618322241,0.9025911116425087,-0.7704937035108618
2012-01-13,32,55,-0.518436478269477,-0.2742042485535409,-1.413615194986657,-0.38402224582038036,-0.07507273608080678,2.5045911523744553,-0.05652579859225113,-0.09148070433460377,0.37998613382569973,0.9612337186849439,-0.7704937035108618
2012-01-20,32,55,-0.285813498128987,-0.2742042485535409,-0.9453366713843184,-0.435362292792627,-0.21164695726038307,0.9165406620859169,-0.055905924682564896,-0.12469215947193721,1.1319104422899633,0.9758343248321928,-0.7704937035108618
2012-01-27,32,55,-0.5439094689873446,-0.2742042485535409,-0.9566419978753526,-0.4750341472711824,-0.31824272240802903,0.32438673705211757,-0.06217149654597034,-0.2927237150291337,0.13994861082675686,0.9904348996567359,-0.7704937035108618
2012-02-03,32,55,-0.4402553392776864,-0.2742042485535409,-1.0030533382069702,-0.4913696167623512,4.694198808172852,0.6447220678091705,-0.04065802899578141,8.465722098241493,1.7920719343468632,1.0050355058039848,-0.7704937035108618
2012-02-10,32,55,-0.23942484472304904,3.6469165057620945,-1.749799903799009,-0.32334764485317863,2.7547045554087664,1.4788572323246325,-0.05405465704932402,5.750080619513839,1.0696626380573782,1.0196361119512336,-0.7704937035108618
2012-02-17,32,55,0.4302564919122623,-0.2742042485535409,-1.6950583228950504,-0.3000112598657941,1.0422311703676619,2.0378512385810277,-0.0852404967374474,0.901021218923911,1.6303563545374635,1.0270801079050311,-0.7704937035108618
2012-02-24,32,55,-0.09783537518086283,-0.2742042485535409,-1.1506175997741614,-0.26267304388597795,2.58611007365242,1.1920743210352032,-0.09052028529434371,1.5243307519919076,1.2333679276293104,1.0291566775364414,-0.7704937035108618
2012-03-02,32,55,-0.1815291146824948,-0.2742042485535409,-1.1512126169579,-0.11798745696419095,1.4550380508201513,0.5698657966382457,-0.09010258050345002,2.6300384171709728,0.27608431661190586,1.0312332471678516,-0.7704937035108618
2012-03-09,32,55,-0.2423330559122963,-0.2742042485535409,-0.7644514475277605,0.10370820041596758,2.1818294645285836,-0.0004833458654216911,-0.09095971073436387,3.3287814656251262,0.7247225387801036,1.0333098167992616,-0.7704937035108618
2012-03-16,32,55,-0.16071237074235808,-0.2742042485535409,-0.07363649720715683,0.5704359001636692,0.15137894139628713,-0.18280448043376324,-0.09159128037819514,-0.29215259140373595,-0.03227936729774443,1.0591701187302964,-0.7704937035108618
2012-03-23,32,55,-0.369094605139239,-0.2742042485535409,-0.3039081473140244,0.9858235529391232,0.5406405392936179,-0.19375251131397095,-0.0910315559583976,0.37594289502278283,0.4317658211177199,1.1167420532865957,-0.7704937035108618
2012-03-30,32,55,-0.4328590431821955,-0.2742042485535409,0.19888137294515718,1.1865164638306342,1.2066477295342837,-0.19430018669567217,-0.09048018563441791,0.0022390390719292867,0.4299916140446011,1.1743139565201892,-0.7704937035108618
2012-04-06,32,55,-0.10050759450003996,-0.2742042485535409,-0.0748265315746341,1.4292148676994392,1.0257742919211676,-0.22074012853960218,-0.0861343849899599,0.1471688494219431,0.674008556568609,1.2318858910764885,-1.1583877384179921
2012-04-13,32,55,-0.4586188982690704,-0.2742042485535409,-0.038530483366574705,1.5388958771401482,0.4076336848876834,0.8689732296005588,-0.08748774851245548,-0.011124842882070126,0.7890633759824744,1.2894577943100909,-1.1583877384179921
2012-04-20,32,55,-0.505822924782975,-0.2742042485535409,-0.21406055256948428,1.6205732245959963,0.7496640747360324,0.2770091653657493,-0.08670079268641175,-0.033768456548016496,0.2148786007267602,1.2712303328831667,-1.1583877384179921
2012-04-27,32,55,-0.4856971989534028,-0.2742042485535409,0.5362561161249865,1.5995704781073499,0.16986935127358163,-0.19760814600114762,-0.08416783083443238,-0.22851544960403042,0.08753717592467437,1.2530028714562513,-1.1583877384179921
2012-05-04,32,55,-0.5767773426757324,-0.2742042485535409,0.3297851533676658,1.5435631541376258,1.4389435347685682,-0.22074012853960218,-0.07216967842080185,0.07952767903986323,0.8498233260306135,1.2347753787066305,-1.1583877384179921
2012-05-11,32,55,-0.4972819974613956,-0.2742042485535409,0.15782518726718836,1.4665530836792553,2.4557638527214465,-0.22074012853960218,-0.0873139833194437,0.5841831973291992,0.48354550840974014,1.2165479172797151,-1.1583877384179921
2012-05-18,32,55,-0.052595592375924795,-0.2742042485535409,0.28039872711735603,1.3895430132208848,0.9516918649470194,-0.22074012853960218,-0.05400119083608964,-0.07378203515186674,0.28962556094534353,1.2187883672705984,-1.1583877384179921
2012-05-25,32,55,-0.3391024407657773,-0.2742042485535409,0.4160626450097744,1.3125329427625132,0.7354789934046636,-0.22074012853960218,-0.05567200999966443,-0.15320930711274663,0.34357503558968044,1.2292159755640613,-1.1583877384179921
2012-06-01,32,55,-0.2581063568327911,-0.2742042485535409,0.600517971968764,1.2191874028129728,0.899170827781464,-0.21069941320841284,-0.061526560348830465,-0.1695253640656541,0.23154906219415114,1.2396435525348275,-1.1583877384179921
2012-06-08,32,55,-0.42030908031936515,-0.2742042485535409,1.0943822344718654,1.165513717341988,0.8848599951167015,-0.1546904775064331,-0.0787593892019408,0.02984403243332659,1.473440875727883,1.2500711608282906,-1.1583877384179921
2012-06-15,32,55,-0.5494291351220383,-0.2742042485535409,1.0806968392458756,1.1235082243646943,0.24927304519765198,-0.14510615832666146,-0.09178843703949698,-0.10388107197093586,0.7472883272441975,1.261693667430843,-1.1583877384179921
2012-06-22,32,55,-0.3786190674402723,-0.2742042485535409,1.3151336096389143,1.1515118863495564,0.7722562945538918,-0.10951638643910946,-0.09128050801377025,0.6791376360553869,3.9775024202416915,1.2763033571607028,-1.1583877384179921
2012-06-29,32,55,-0.44152856487608866,-0.2742042485535409,1.737595810093375,1.0534990694025397,0.032621698611226026,-0.11129633142963848,-0.09179010785866056,-0.14309959718259585,0.3231347531033665,1.2909130468905623,-1.1583877384179921
2012-07-06,32,55,-0.44962859720687837,-0.2742042485535409,1.543025191010828,0.9438180599618294,0.4999963846425341,-0.1345177676137709,-0.08700488177418236,0.4959589780159711,1.2271449184610335,1.305522736620431,-1.667790748115307
2012-07-13,32,55,-0.22990886117183856,-0.2742042485535409,1.1199679733726282,0.8668079895034589,0.6577613601217533,-0.12782700003398745,-0.09161467184648521,2.2339820835423413e-05,1.860905855018929,1.3201324576729876,-1.667790748115307
2012-07-20,32,55,-0.4965810874760377,-0.2742042485535409,1.4882836101068697,0.8014661115387807,0.06871233129521237,-0.11720027204437782,-0.08877427926840807,0.12801155515275878,2.342763964364841,1.3358488409924674,-1.667790748115307
2012-07-27,32,55,-0.37130473259306923,-0.2742042485535409,1.4763832664320957,0.7664615340577028,0.4865906306536445,-0.1661953116913704,-0.0914292109193284,0.1000347151143939,0.5937352808077987,1.3515652556346442,-1.667790748115307
2012-08-03,32,55,-0.6049635333369211,-0.2742042485535409,1.3294140220486428,0.668448717110686,5.303363086473959,-0.19320118476305836,-0.08948270659376378,1.2888490853949406,0.6375147997667873,1.3672816389541151,-1.667790748115307
2012-08-10,32,55,-0.5167336626800489,-0.2742042485535409,1.3793954654826919,0.6241095856346541,1.1130308256911117,-0.11606658400425625,-0.08154464474761997,1.3100279107698491,0.7227534936590216,1.3829980535962918,-1.667790748115307
2012-08-17,32,55,-0.445995452907775,-0.2742042485535409,1.0711765643060571,0.7081205715892404,0.665438809949999,-0.18662177784422085,-0.09114851329984783,0.9269826910611423,-0.07681757380713489,1.3894319238404957,-1.667790748115307
2012-08-24,32,55,-0.5229839144244809,-0.2742042485535409,1.0336904817305208,0.7384578720728407,0.38237586772643944,-0.19382918586740908,-0.07047379696977345,0.3902497472791474,1.2015414277036964,1.3889038857862221,-1.667790748115307
2012-08-31,32,55,0.2915808860592051,-0.2742042485535409,1.3907007919737266,0.7337905950753643,3.890871161866287,-0.179167915899267,-0.08655543141918075,1.0988559774798268,0.312132307576721,1.3883758477319397,-1.667790748115307
2012-09-07,32,55,-0.4039733556606195,3.6469165057620945,1.1788746745627576,0.8271361350249046,0.6842518712748169,-0.18933277098364196,-0.052768126293371444,-0.11872001422362419,0.36593417763926767,1.3878478410003627,-1.667790748115307
2012-09-14,32,55,-0.5076486822448348,-0.2742042485535409,0.6725150512011435,0.9741553604454298,0.5132929335261079,-0.20654255706130048,-0.08787872019673199,-0.018487817966333562,1.917774948291077,1.3977677396709878,-1.667790748115307
2012-09-21,32,55,-0.3586629166071576,-0.2742042485535409,0.6391940889117776,1.2215210413117121,0.6660096548186941,-0.20452528607203427,-0.09128886210958811,-0.09928537574786182,1.0322891579480866,1.4703751960456464,-1.667790748115307
2012-09-28,32,55,-0.3915717709196894,-0.2742042485535409,0.4684241571787775,1.2775283652814364,0.37451475476652657,-0.21768592549431495,-0.0917533498370619,-0.012829996152142288,1.1286129559327691,1.542982652420305,-1.667790748115307
2012-10-05,32,55,-0.3572271816371502,-0.2742042485535409,0.15425508416475653,1.2541919802940507,0.2884909149884022,-0.22074012853960218,-0.08712350993479619,0.23553893124381592,1.0460695217040243,1.6155901087949636,-2.403854730017389
2012-10-12,32,55,-0.4278806039111955,-0.2742042485535409,-0.5508402785655752,1.209852848818019,-0.05953251866984041,-0.22074012853960218,-0.08882941630080603,-0.21338067353099227,1.1326602735654576,1.6881975651696222,-2.403854730017389
2012-10-19,32,55,-0.372402730695132,-0.2742042485535409,0.048937042643010506,1.1865164638306342,0.03228415555843247,-0.22074012853960218,-0.09112846346988493,-0.2823202256801632,0.40382132169318946,1.7177221843279413,-2.403854730017389
2012-10-26,32,55,-0.17633870666592286,-0.2742042485535409,-0.32889886903104953,1.0371635999113697,0.9650893458218698,-0.20158792044150994,-0.058373724587164846,-0.19719609827601806,-0.008432371063711403,1.740066356719125,-2.403854730017389
2010-02-05,44,79,2.2279046829892986,-0.2742042485535409,-1.2645696523899,-1.584628339131734,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.2083463747011025,1.4488782811078964
2010-02-12,44,79,-1.1206363987236292,3.6469165057620945,-1.1715829524070738,-1.5718521045101221,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1790808692888115,1.4488782811078964
2010-02-19,44,79,-0.32853101269126056,-0.2742042485535409,-1.0266834321884355,-1.6152913022236033,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.162865432589313,1.4488782811078964
2010-02-26,44,79,-0.895712287102258,-0.2742042485535409,-1.3529925879563922,-1.582073092207412,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1488249713407637,1.4488782811078964
2010-03-05,44,79,0.6340377527267368,-0.2742042485535409,-0.7443005089277049,-1.5462996352668972,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1347845100922143,1.4488782811078964
2010-03-12,44,79,-0.5528757548207621,-0.2742042485535409,-0.9171530861963954,-1.4134267952021304,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1207440488436573,1.4488782811078964
2010-03-19,44,79,-0.5957276390897835,-0.2742042485535409,-0.6393339273519988,-1.2882196959103314,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1194698769853528,1.4488782811078964
2010-03-26,44,79,0.7373371873141521,-0.2742042485535409,-0.6969514531082289,-1.1936755597104016,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1203234830274935,1.4488782811078964
2010-04-02,44,79,-0.45041318727715923,-0.2742042485535409,-0.658729926121423,-1.1349048804509854,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1211770350678556,1.2949180725013696
2010-04-09,44,79,0.6424278812941813,-0.2742042485535409,-0.8401395616707412,-1.0454712380997009,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1220306411099965,1.2949180725013696
2010-04-16,44,79,-0.8869359122068999,-0.2742042485535409,-0.1886621912389133,-0.9483718549754477,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1435250752318527,1.2949180725013696
2010-04-23,44,79,-0.04373872024336523,-0.2742042485535409,0.11197578968715732,-0.8947116695646768,-0.36647477523222977,-0.1581064678809193,-0.3197347652952897,-0.2119038398258133,-0.6183969794660765,-1.1925407034629656,1.2949180725013696
